LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLArange,planet_rad,c,A,Ephermis Time,UTC,Orbit
187.42501,0.15400,-2162.07725,389370.24210,3392731.74912,1.22559,0.01645,10308514.33926,2001-03-16T17:17:14.426,15021.61170
187.43498,-0.01250,-2136.99610,389302.61450,3392748.01252,1.24035,0.01639,10419580.52175,1999-06-29T23:29:30.167,15037.71704
187.44500,0.06006,-2135.77044,389270.52392,3392745.12794,1.25091,0.01527,10294752.53507,1999-12-07T06:28:03.489,15023.19455
187.45506,-0.23217,-2096.79487,389256.73326,3392775.40589,1.26331,0.01586,11436029.42722,2000-01-29T16:47:28.741,15187.51075
187.46499,-0.27074,-2097.03276,389092.10698,3392774.93816,1.24965,0.01596,11200578.67995,1999-08-24T23:29:39.344,15156.60461
187.47500,-0.14845,-2129.86333,389153.88539,3392749.42738,1.23293,0.01618,10783789.66910,1999-03-01T05:59:06.926,15090.47268
187.48502,-0.10298,-2121.99489,389311.43760,3392754.02663,1.26098,0.01607,10727624.58907,1999-08-12T15:30:27.826,15089.06283
187.49501,-0.05549,-2125.85083,389266.87673,3392749.01635,1.22815,0.01397,10590263.01508,2000-01-07T14:31:59.448,15066.36139
187.50501,-0.11841,-2122.23540,389182.39819,3392754.37462,1.23031,0.01597,10621131.65774,1999-09-08T08:40:49.165,15071.53371
187.51500,-0.21230,-2112.88531,389092.00299,3392758.94868,1.23925,0.01600,10511130.32890,1999-06-05T20:01:19.649,15052.84536
187.52497,0.07210,-2161.54361,389376.58210,3392716.13910,1.25624,0.01604,10854086.71813,2001-01-28T10:59:27.692,15104.15930
187.53499,0.05055,-2155.54044,389349.28536,3392721.60418,1.23137,0.01497,10955559.60835,2001-05-19T10:14:12.936,15121.46916
187.54502,0.14844,-2163.07444,389397.13012,3392707.89374,1.23118,0.01598,10969251.05333,2001-01-02T06:11:48.215,15120.77983
187.55499,0.19598,-2174.78619,389468.82059,3392700.17199,1.22316,0.01589,10954551.67880,2000-03-03T14:31:42.035,15125.05473
187.56500,0.25129,-2180.46267,389487.97460,3392693.38197,1.24414,0.02488,10861802.62764,1999-03-08T10:35:10.811,15102.54407
187.57501,0.29658,-2188.02840,389514.06866,3392687.58775,1.23286,0.03000,10748809.63788,2000-05-22T17:59:27.178,15086.09214
187.58497,0.19036,-2177.21839,389446.62723,3392707.96391,1.25962,0.03268,10741349.94670,1999-03-18T04:53:04.347,15083.55338
187.59501,0.13824,-2175.70837,389399.20214,3392712.19809,1.24745,0.03166,10688101.56431,1999-05-12T16:30:21.841,15075.81732
187.60501,-0.02379,-2143.16864,389341.96015,3392740.79406,1.25496,0.03137,10817634.59334,2000-03-01T00:50:18.842,15094.98558
187.61500,0.04921,-2174.65038,389333.77914,3392712.03604,1.23365,0.03270,10826280.85471,2000-04-18T20:14:42.847,15095.52398
187.62500,0.11718,-2209.87414,389435.40943,3392680.10402,1.21733,0.02643,11020293.22313,2000-08-15T12:24:28.452,15125.12959
187.63501,0.12886,-2242.51430,389456.53972,3392649.38720,1.22840,0.01647,11097788.45845,1999-08-12T15:30:05.726,15136.36823
187.64502,0.20799,-2278.39302,389529.02875,3392619.45546,1.22797,0.01542,11281314.22038,1999-08-24T23:29:12.243,15159.05580
187.65499,0.32890,-2277.92167,389616.70065,3392612.55004,1.23456,0.02302,11183754.14353,1999-06-05T20:00:58.448,15145.67190
187.66499,0.31739,-2286.79379,389621.11825,3392604.91585,1.21122,0.02677,11151209.44608,1999-05-05T11:53:55.402,15143.77741
187.67497,0.15410,-2278.01714,389528.88697,3392614.50596,1.21379,0.02212,11278491.27426,1999-06-20T05:12:13.797,15158.28824
187.68499,0.22299,-2292.13520,389583.15233,3392600.37164,1.20991,0.01651,11303030.25637,2000-12-30T16:28:49.341,15162.16514
187.69502,0.19972,-2299.46510,389577.89322,3392596.58491,1.21056,0.01651,11292904.21037,1999-06-20T05:12:10.797,15166.86170
187.70501,0.19306,-2301.21266,389586.29962,3392591.35845,1.22484,0.01548,11361993.34328,2000-04-03T22:34:31.438,15173.16771
187.71500,0.03623,-2247.84842,389431.01232,3392640.81800,1.23389,0.02745,11052972.88878,1999-03-18T04:52:44.746,15126.97511
187.72501,-0.16226,-2219.61239,389290.23731,3392675.99716,1.23808,0.03167,11000377.24817,1999-08-17T18:53:21.518,15124.09873
187.73495,-0.14131,-2221.12905,389301.68551,3392677.92158,1.25122,0.02022,10877119.53309,1999-03-15T15:11:00.088,15099.98652
187.74497,-0.09256,-2233.88105,389334.51937,3392668.53440,1.21306,0.01709,10718820.44995,1999-06-03T06:18:32.861,15076.21724
187.75497,-0.07559,-2251.27685,389340.09490,3392655.80602,1.21759,0.01706,10710422.66851,1999-06-03T06:18:31.361,15075.20735
187.76498,0.00560,-2255.47555,389415.40182,3392649.33416,1.22465,0.00576,10662228.60848,1999-11-17T17:52:46.658,15073.53533
187.77500,-0.11518,-2246.50355,389303.46685,3392663.54794,1.24406,0.00000,10855134.64937,2000-03-03T14:31:09.134,15094.69847
187.78502,-0.05329,-2259.90279,389368.07410,3392651.86793,1.23303,0.00000,10975582.19439,2000-08-12T22:41:55.139,15112.18955
187.79502,0.04151,-2274.67480,389460.25598,3392632.78076,1.24171,0.00000,11003498.95451,1999-11-27T12:10:15.915,15121.52544
187.80499,-0.02178,-2309.11848,389533.76928,3392609.33508,1.22982,0.00000,10923877.34082,1999-12-24T05:20:12.194,15103.64426
187.81497,-0.04945,-2324.42766,389471.05590,3392599.96729,1.21020,0.00000,10832115.52338,1999-11-24T22:28:11.851,15093.13468
187.82499,-0.06829,-2333.23383,389536.16398,3392591.82213,1.21888,0.00000,10808921.85113,2000-01-24T13:23:16.084,15087.58189
187.83497,-0.12067,-2332.72533,389322.10591,3392591.85088,1.20171,0.00000,10804830.64310,1999-09-15T13:15:35.236,15089.60318
187.84501,-0.00189,-2348.05037,389473.12547,3392578.69511,1.21763,0.00464,10656227.94242,1999-12-31T09:55:38.618,15068.87514
187.85500,0.06674,-2350.48226,389629.54455,3392570.32803,1.19739,0.01533,10323648.74286,1999-08-24T23:28:40.642,15025.73246
187.86501,-0.02981,-2335.07836,389480.77576,3392584.08711,1.19356,0.01610,10172874.38216,2001-02-04T15:36:35.704,14998.00383
187.87501,-0.01793,-2326.38136,389464.77090,3392591.56610,1.18437,0.02921,10289886.66263,1999-07-07T04:03:42.411,15015.55653
187.88500,-0.06748,-2326.33151,389356.44974,3392589.54849,1.18258,0.03972,10224604.64669,1999-11-10T13:16:57.860,15005.66081
187.89502,-0.06825,-2320.01555,389430.37927,3392593.11956,1.19648,0.03326,10413622.52459,2000-03-01T00:49:35.240,15038.71483
187.90499,-0.19376,-2313.00872,389120.09479,3392609.79127,1.20899,0.03227,9931276.37687,2000-03-01T00:49:33.740,14963.56973
187.91500,-0.38146,-2286.08868,388939.66380,3392634.33744,1.19093,0.02997,9944044.67639,1999-07-19T12:02:01.611,14968.58164
187.92502,-0.30407,-2302.04153,389000.94516,3392618.32378,1.17370,0.01725,9759023.88011,2000-04-13T16:50:40.600,14939.36503
187.93499,-0.38943,-2265.80810,388945.25694,3392643.69508,1.17475,0.01478,10347023.96931,2000-01-10T04:12:10.519,15023.74602
187.94498,-0.52926,-2256.91003,388855.68476,3392659.42241,1.20160,0.01715,10306930.36019,1999-07-16T22:20:42.846,15020.73933
187.95499,-0.41740,-2300.19667,388942.65824,3392624.46890,1.19345,0.01638,10060255.30319,1999-05-19T21:05:41.177,14983.65094
187.96497,-0.49850,-2289.49074,388870.82683,3392637.06051,1.19157,0.01724,9850679.12630,2000-01-31T17:58:14.721,14952.44100
187.97499,-0.52349,-2276.27096,388862.03392,3392648.73194,1.21398,0.01738,10215118.68897,1999-09-25T07:32:13.773,15009.71186
187.98498,-0.49631,-2267.21657,388848.02712,3392655.30461,1.22426,0.01716,10100945.04113,2000-05-22T17:58:25.976,14988.32304
187.99500,-0.59009,-2238.69567,388790.01288,3392677.45533,1.21675,0.02817,10334384.80293,1999-05-19T21:05:35.177,15022.82231
188.00502,-0.54242,-2246.30696,388808.24006,3392666.18475,1.22596,0.03479,10365546.22392,1999-07-07T04:03:23.111,15027.62664
188.01499,-0.49275,-2251.72012,388853.49706,3392658.75170,1.20927,0.03139,10343650.85025,2000-10-24T09:13:30.522,15024.62070
188.02499,-0.42561,-2248.69389,388899.44341,3392658.09256,1.23630,0.03243,10547949.53460,2000-11-07T18:26:47.355,15053.80991
188.03500,-0.51946,-2246.10223,388843.73436,3392667.95701,1.22098,0.03237,10602016.22685,1999-12-11T21:20:45.428,15061.63802
188.04500,-0.54259,-2259.86345,388840.53745,3392656.04825,1.22536,0.03273,10627996.58532,2001-05-28T16:06:12.406,15073.66328
188.05499,-0.54812,-2270.28501,388847.48958,3392648.07539,1.22189,0.03250,10647733.97543,1999-05-22T10:47:39.456,15070.84647
188.06496,-0.60919,-2273.56032,388811.00798,3392645.29715,1.20675,0.03265,10473079.92305,2000-12-16T07:13:20.482,15042.57786
188.07500,-0.64761,-2266.71125,388783.24703,3392650.63559,1.20672,0.03918,10377940.90841,2000-05-20T04:16:56.695,15026.52500
188.08499,-0.59186,-2260.87642,388808.47105,3392653.42705,1.22346,0.04916,10467595.33266,2000-09-25T14:47:37.209,15042.50428
188.09499,-0.51224,-2280.15000,388855.85311,3392638.82628,1.21505,0.04894,10336250.52119,1999-09-18T02:56:19.646,15030.48535
188.10499,-0.46349,-2286.99006,388882.38305,3392632.19908,1.20015,0.04911,10353614.16862,1999-08-05T10:53:45.579,15026.47619
188.11500,-0.56918,-2270.61574,388798.97679,3392649.34341,1.20329,0.05054,10396591.33472,1999-10-19T11:00:34.276,15031.97304
188.12500,-0.63800,-2245.95983,388730.90548,3392672.82869,1.20532,0.04542,10207851.85018,1999-05-17T07:23:38.999,15006.50960
188.13501,-0.67005,-2236.14937,388692.84351,3392683.36712,1.20074,0.05028,10164934.77681,1999-10-12T06:24:59.731,15005.83836
188.14501,-0.65817,-2238.01102,388724.67606,3392681.41532,1.21386,0.03708,10397423.34595,2000-03-27T17:58:09.167,15032.04644
188.15503,-0.59947,-2245.16549,388760.72167,3392671.04778,1.20893,0.03376,10228968.45997,2000-03-17T23:40:50.320,15014.28657
188.16500,-0.58063,-2238.36205,388767.13793,3392675.17480,1.19857,0.03385,10282267.52007,1999-08-15T05:10:10.369,15015.34825
188.17500,-0.62484,-2230.50583,388723.52315,3392687.94415,1.20188,0.03390,10333356.93179,1999-12-04T16:44:51.917,15025.58117
188.18498,-0.76884,-2184.67799,388610.68820,3392724.40408,1.18050,0.03238,10084285.72154,1999-03-15T15:09:53.385,14997.57797
188.19499,-0.72763,-2180.69636,388642.58734,3392726.27702,1.16888,0.01774,10210756.48950,1999-09-01T04:03:27.455,15006.85625
188.20501,-0.82015,-2164.69076,388558.52172,3392750.15531,1.19239,0.02461,10176008.31474,1999-11-24T22:27:13.149,15001.11633
188.21502,-0.88902,-2151.44908,388512.72685,3392762.15232,1.17536,0.02331,10273455.48135,1999-05-27T01:41:13.814,15018.71328
188.22500,-0.86719,-2157.74849,388535.95139,3392759.89732,1.17865,0.02001,10218138.94175,1999-10-24T14:23:41.231,15010.71016
188.23500,-0.87668,-2178.81036,388552.36090,3392744.83198,1.16929,0.01461,10333974.57523,1999-10-29T05:17:11.194,15029.29139
188.24502,-0.92522,-2155.68079,388484.57479,3392769.35934,1.16660,0.01681,10228658.50357,2000-01-14T19:05:32.074,15008.38962
188.25503,-0.86118,-2166.05278,388529.55479,3392759.96588,1.18785,0.01667,10377439.19885,1999-03-01T05:57:09.822,15027.14116
188.26499,-0.89659,-2171.58842,388521.75301,3392754.92578,1.16109,0.01451,10184514.23676,2000-01-05T00:48:02.268,15002.51637
188.27498,-0.89366,-2162.53353,388505.35366,3392764.59700,1.15015,0.01553,10241342.73480,1999-06-03T06:17:13.458,15014.18972
188.28503,-0.89344,-2157.14202,388518.46771,3392771.30633,1.16061,0.01669,10467275.60751,2000-02-20T06:31:21.878,15042.83791
188.29501,-0.88372,-2162.05458,388506.41132,3392769.13669,1.16419,0.00000,10463954.07138,2000-02-22T20:13:17.165,15042.23440
188.30500,-0.89908,-2156.42731,388504.42541,3392774.34891,1.17066,0.00000,10635301.08264,1999-04-15T23:16:01.649,15067.22447
188.31502,-0.91765,-2155.63928,388483.47803,3392778.63509,1.16985,0.00000,10500128.20135,1999-09-01T04:03:11.055,15045.45745
188.32501,-0.91748,-2141.64781,388461.36594,3392789.43919,1.17028,0.00000,10412662.79284,1999-12-02T03:02:28.048,15040.69305
188.33500,-0.97809,-2125.82503,388448.46245,3392800.28723,1.15191,0.00000,10474269.96139,1999-04-08T18:39:50.628,15045.47468
188.34497,-0.85839,-2143.75999,388528.27902,3392774.98132,1.13719,0.00000,10394533.30488,1999-04-08T18:39:49.128,15037.30095
188.35500,-0.81593,-2150.72650,388567.44068,3392770.98083,1.16383,0.00000,10481734.55276,1999-03-25T09:27:25.318,15047.18156
188.36499,-0.88190,-2143.08744,388514.33186,3392781.23678,1.16352,0.00000,10448415.36006,1999-07-02T13:09:05.512,15042.03525
188.37497,-0.80918,-2160.37134,388562.97905,3392763.53014,1.15729,0.00072,10528011.54563,1999-09-15T13:14:14.933,15062.96934
188.38499,-0.82491,-2167.46492,388570.13200,3392756.00093,1.16162,0.01587,10436656.84080,2000-09-01T11:16:04.910,15044.02309
188.39499,-0.95790,-2152.74534,388475.76591,3392772.95952,1.16121,0.01528,10318461.29873,2000-05-17T14:34:07.313,15026.53239
188.40500,-1.02404,-2143.74125,388422.22425,3392780.85121,1.14291,0.01624,10122129.50816,2000-01-31T17:57:09.719,14996.44460
